unique_id,timestamp,tag,y_pred,y_proba,query,model_version,runtime
31bba872-7839-40e0-9e16-6a2627646b4f,1621014491.0824199,germany,[3692.9092],None,2019-10-05,0.1,000:00:00
0776d7f6-204a-4582-b80d-4b4b7f74af01,1621014491.086643,germany,[3661.2388],None,2019-10-06,0.1,000:00:00
193c6f1b-7ecf-409f-92b8-c350176df04d,1621014491.090941,germany,[3901.3676],None,2019-10-07,0.1,000:00:00
bf064360-3c78-4820-af55-0529c41b3820,1621014491.095118,germany,[4012.84],None,2019-10-08,0.1,000:00:00
284482f9-e19b-49b4-b184-6867243f0b68,1621014491.0992708,germany,[3974.3092],None,2019-10-09,0.1,000:00:00
b107bf42-8bb9-4524-9bfb-6834ee609c47,1621014491.103495,germany,[3915.2196],None,2019-10-10,0.1,000:00:00
0e36c1bd-4438-4b0e-b135-c84dbb77e0b6,1621014491.1075141,germany,[2766.4292],None,2019-10-11,0.1,000:00:00
1f4d5b06-1030-4380-9503-e6fa52d87a3b,1621014491.111357,germany,[1713.4284],None,2019-10-12,0.1,000:00:00
b2f5d225-f731-4762-83a2-73e7ff6c5617,1621014491.115226,germany,[1713.4284],None,2019-10-13,0.1,000:00:00
b2b0ac64-a95a-44a8-808f-f951d944a817,1621014491.119215,germany,[1712.8712],None,2019-10-14,0.1,000:00:00
9e523b42-7778-44c9-9c68-5cf76f53a59b,1621014491.122985,germany,[1759.5848],None,2019-10-15,0.1,000:00:00
4b792545-ccec-4303-8107-e615ae63c67e,1621014491.126747,germany,[1764.0176],None,2019-10-16,0.1,000:00:00
98a7745c-1878-40d4-8fe6-0b1b135176aa,1621014491.130699,germany,[1763.96],None,2019-10-17,0.1,000:00:00
0e803faa-cccd-4d49-af46-7b615bb41908,1621014491.134329,germany,[1763.96],None,2019-10-18,0.1,000:00:00
0b7dfd15-d2fa-4ed7-9952-9518bcec548b,1621014491.1376882,germany,[1774.2732],None,2019-10-19,0.1,000:00:00
f77cb0d0-128b-48db-a487-33f53aa35eba,1621014491.140864,germany,[1774.2732],None,2019-10-20,0.1,000:00:00
9fdd9acd-89a4-46d3-8740-0d75111aa2a2,1621014491.144045,germany,[1774.2732],None,2019-10-21,0.1,000:00:00
46b9125e-d5bd-411c-b8a8-2ef9a60bf3b3,1621014491.147265,germany,[1774.2732],None,2019-10-22,0.1,000:00:00
038f5bf9-45d0-4a33-9670-9dc92892035a,1621014491.150342,germany,[1763.1704],None,2019-10-23,0.1,000:00:00
21a47498-4b7f-4df6-88db-a37385380233,1621014491.153397,germany,[1737.8596],None,2019-10-24,0.1,000:00:00
74f15717-1b5c-401d-ac02-79f0594d42a4,1621014491.156563,germany,[1737.8596],None,2019-10-25,0.1,000:00:00
9a81a0e8-3729-4833-be6d-b816c0029143,1621014491.159651,germany,[1736.1048],None,2019-10-26,0.1,000:00:00
2c06420e-2480-407d-bc23-ad13df5394dc,1621014491.162907,germany,[1736.1048],None,2019-10-27,0.1,000:00:00
05452952-e056-4aaa-a65c-cdc4538e6b5a,1621014491.166036,germany,[1736.1048],None,2019-10-28,0.1,000:00:00
650aa7ce-ffb5-4bec-940c-1328f2ba2276,1621014491.169245,germany,[1756.0448],None,2019-10-29,0.1,000:00:00
5adfac58-548e-48e1-aca4-b0ece7846b65,1621014491.1724002,germany,[1721.704],None,2019-10-30,0.1,000:00:00
d9560d79-3f59-4af2-8bb7-2c382fa370c0,1621014491.175437,germany,[1703.1616],None,2019-10-31,0.1,000:00:00
639f9713-1999-4ae4-a911-b1d30e2964b5,1621014491.178678,germany,[1698.76],None,2019-11-01,0.1,000:00:00
02b78a30-31e2-4e26-9b94-cb8bdcfe8035,1621014491.181782,germany,[1701.5984],None,2019-11-02,0.1,000:00:00
f4bb7eed-b675-456b-8392-567fb8ea9d75,1621014491.184766,germany,[1706.7856],None,2019-11-03,0.1,000:00:00
1777d8c7-d070-48d1-a3ff-35db378bb704,1621014491.187959,germany,[1663.8064],None,2019-11-04,0.1,000:00:00
7324e67b-3b1c-4237-a027-0d3ea28a3aec,1621014491.1910348,germany,[1696.7728],None,2019-11-05,0.1,000:00:00
353d56ca-4e60-4164-82a7-4fa3a0aa9401,1621014491.19423,germany,[1700.3528],None,2019-11-06,0.1,000:00:00
5c48e84f-0042-4a49-8839-d9f65f889144,1621014491.1976068,germany,[1700.2508],None,2019-11-07,0.1,000:00:00
6f816bce-8f28-4ceb-a0c4-b28c46faa087,1621014491.200863,germany,[1938.88],None,2019-11-08,0.1,000:00:00
5908d581-b1ff-4c0b-89c1-75afd02ef523,1621014491.204374,germany,[1768.3236],None,2019-11-09,0.1,000:00:00
2bf4188c-60b4-4c2c-995c-79601424f7fa,1621014491.207992,germany,[1986.9288],None,2019-11-10,0.1,000:00:00
6e29a5db-3ccd-418d-9f0e-c4d12819f209,1621014491.211082,germany,[2012.9228],None,2019-11-11,0.1,000:00:00
d3b10f82-b4d4-4ff9-95c7-fdc5ec0c0e92,1621014491.2143722,germany,[2009.574],None,2019-11-12,0.1,000:00:00
640d5a3a-cbb4-438b-839e-1f6a3763fb5b,1621014491.217406,germany,[1942.7896],None,2019-11-13,0.1,000:00:00
2879434f-0afa-4dd6-9dc1-b817e5519988,1621014491.220831,germany,[2022.0796],None,2019-11-14,0.1,000:00:00
52de301b-e779-4d0f-b290-8de93fb74a51,1621014491.2244139,germany,[1998.1116],None,2019-11-15,0.1,000:00:00
216699a3-c851-440a-9692-92bd3f737229,1621014491.2275178,germany,[2049.1412],None,2019-11-16,0.1,000:00:00
905f44e5-1048-4eea-a3b7-39cff354d005,1621014491.230767,germany,[2049.1412],None,2019-11-17,0.1,000:00:00
fa620961-6cd8-4afb-90a2-cfa445de649a,1621014491.234038,germany,[2049.1412],None,2019-11-18,0.1,000:00:00
0d16be67-9259-4090-8622-c07b60733cf7,1621014491.237298,germany,[2049.1412],None,2019-11-19,0.1,000:00:00
4b67fcc4-1c1b-4a47-be05-6c45927efddd,1621014491.2405381,germany,[2056.1708],None,2019-11-20,0.1,000:00:00
d6c2245b-b088-4e45-b123-25f11bac5108,1621014491.244148,germany,[2051.506],None,2019-11-21,0.1,000:00:00
ca299233-f3a7-4901-b0d2-7adc9e75a489,1621014491.248115,germany,[1995.3648],None,2019-11-22,0.1,000:00:00
31f9d8a5-4a19-482a-be02-3417417f5df8,1621014491.252125,germany,[1963.7688],None,2019-11-23,0.1,000:00:00
0440245a-b9ca-4a79-bd34-a7119e15b5d2,1621014491.256869,germany,[1995.3648],None,2019-11-24,0.1,000:00:00
d25ebb8c-8313-404c-b13e-c82a6a6717f7,1621014491.2615411,germany,[2006.1156],None,2019-11-25,0.1,000:00:00
1d85e911-7670-43a7-9683-9254b56d2694,1621014491.266119,germany,[1995.3648],None,2019-11-26,0.1,000:00:00
9566c951-55b7-4b4a-a70f-6a99430b2efa,1621014491.2707021,germany,[1830.9364],None,2019-11-27,0.1,000:00:00
82ca6477-0df2-4aea-932a-22311697ed97,1621014491.27509,germany,[1949.1312],None,2019-11-28,0.1,000:00:00
a29b83a9-d869-4bb8-80ab-57353a37dc3a,1621014491.280071,germany,[1823.7636],None,2019-11-29,0.1,000:00:00
85e0445b-4952-4992-be9e-c962e473a80c,1621014491.284696,germany,[1818.752],None,2019-11-30,0.1,000:00:00
c2cf4bb8-a964-44d2-a21c-9fc8543b6297,1621014491.288695,eire,[6789.124],None,2019-08-02,0.1,000:00:00
a4e9f4e3-7d73-4100-ba8a-1d21374afc91,1621014491.292246,eire,[6347.811],None,2019-08-03,0.1,000:00:00
98b8dd46-85f8-4996-9b2e-c9656c0a70df,1621014491.2957509,eire,[6474.161],None,2019-08-04,0.1,000:00:00
de1eb4e5-8b55-4aa8-a55d-ed99a33ebed6,1621014491.299129,eire,[6178.819],None,2019-08-05,0.1,000:00:00
0b9ccf0c-7fea-49ad-99a7-b51cccd134c7,1621014491.302567,eire,[6436.246],None,2019-08-06,0.1,000:00:00
085b7818-059f-45a1-a208-74ab8ec453fa,1621014491.30592,eire,[6140.904],None,2019-08-07,0.1,000:00:00
0beab253-6905-489b-8dd5-daea61a166f6,1621014491.309511,eire,[9075.774],None,2019-08-08,0.1,000:00:00
d993cb5b-7711-4ceb-8109-ce6d1d314081,1621014491.312879,eire,[9075.774],None,2019-08-09,0.1,000:00:00
ad3467cf-0c0b-4b97-8577-2157d5b8c9f1,1621014491.315923,eire,[9639.726],None,2019-08-10,0.1,000:00:00
5c180752-7562-42eb-9707-17e38da11c51,1621014491.3189702,eire,[9654.125],None,2019-08-11,0.1,000:00:00
282ef4f8-4ecb-4fd0-a8ad-ba613b0ae9ea,1621014491.3219771,eire,[9459.598],None,2019-08-12,0.1,000:00:00
b45df279-27fc-459a-9ad6-68125db9aeb3,1621014491.325373,eire,[9956.051],None,2019-08-13,0.1,000:00:00
b6e245ba-9708-47d4-9c2c-7784d6cb7301,1621014491.3285792,eire,[9956.051],None,2019-08-14,0.1,000:00:00
cc3a5b23-f94d-46b5-abd0-7b3b6681129c,1621014491.3315399,eire,[9399.666],None,2019-08-15,0.1,000:00:00
50e21231-3a75-4e5a-bda9-398ef5da085c,1621014491.3347042,eire,[9788.878],None,2019-08-16,0.1,000:00:00
0bbcaea3-2a49-4bd5-bf11-f6e4e735726c,1621014491.337729,eire,[10661.084],None,2019-08-17,0.1,000:00:00
9eb59852-c806-46ba-8dc1-6f1dd507e372,1621014491.341364,eire,[10661.084],None,2019-08-18,0.1,000:00:00
c9f7fd00-a50e-46ac-9ea8-d8b77949f130,1621014491.34478,eire,[9615.556],None,2019-08-19,0.1,000:00:00
35c21ea5-4804-4df7-930a-61aa61635f27,1621014491.347893,eire,[9875.427],None,2019-08-20,0.1,000:00:00
fb006bf7-d4d4-4516-b2d4-42de790e398d,1621014491.350872,eire,[9615.556],None,2019-08-21,0.1,000:00:00
61afebb9-8504-4307-b725-8339d1933437,1621014491.3537312,eire,[10094.976],None,2019-08-22,0.1,000:00:00
2d22d0d9-04c8-4a4c-b8d5-946f2f34e5fc,1621014491.356694,eire,[10109.588],None,2019-08-23,0.1,000:00:00
51b04a8b-96bd-4a5f-a029-feac685458fe,1621014491.359809,eire,[10286.669],None,2019-08-24,0.1,000:00:00
e8c6ff2f-c7d4-4efd-9966-46359d7c8c34,1621014491.362663,eire,[10286.669],None,2019-08-25,0.1,000:00:00
a0d43bb3-d4fd-431a-8856-c59c5c655a3a,1621014491.3653991,eire,[10307.361],None,2019-08-26,0.1,000:00:00
a3e2ab7f-9ed6-42e6-887d-f9942d204825,1621014491.368137,eire,[10307.361],None,2019-08-27,0.1,000:00:00
7f768e69-61f7-4961-a6e5-98d6517543f6,1621014491.370859,eire,[10423.584],None,2019-08-28,0.1,000:00:00
242b8804-f132-40b8-b3bc-6ae07cff1f0e,1621014491.373611,eire,[10423.584],None,2019-08-29,0.1,000:00:00
699ba63f-d718-42df-b807-16d568b39a5e,1621014491.376599,eire,[9694.207],None,2019-08-30,0.1,000:00:00
0492fe12-8080-4058-82bf-e136d0b07d84,1621014491.379466,eire,[10539.774],None,2019-08-31,0.1,000:00:00
94a602c8-7cba-4a60-9fa2-9a8e300967cf,1621014491.382276,eire,[10539.774],None,2019-09-01,0.1,000:00:00
931a2ef0-be87-4e57-87e2-141498bd6973,1621014491.385198,eire,[10654.417],None,2019-09-02,0.1,000:00:00
06252a99-d029-4dd3-a1d0-be99d30ece12,1621014491.3879302,eire,[10320.162],None,2019-09-03,0.1,000:00:00
54a8f508-f766-4dc4-9a3e-9bd0a444edd0,1621014491.390728,eire,[10062.876],None,2019-09-04,0.1,000:00:00
cebad3f6-d023-4257-9bcc-ea726158456f,1621014491.3935108,eire,[7617.769],None,2019-09-05,0.1,000:00:00
ef51c865-57ed-4c82-9c19-ca036197faf9,1621014491.3961651,eire,[11561.546],None,2019-09-06,0.1,000:00:00
feb8e1a6-a901-49b5-ae68-245f6fad830d,1621014491.398914,eire,[13497.881],None,2019-09-07,0.1,000:00:00
8e0cb627-5414-43b5-aa2a-3a0abb86e66c,1621014491.4014158,eire,[9260.95],None,2019-09-08,0.1,000:00:00
54d81555-beb6-41f5-aa6b-806d4e5e3a2d,1621014491.4037492,eire,[7150.174],None,2019-09-09,0.1,000:00:00
8b94a3e7-f475-4db4-b124-748048e0661c,1621014491.4060538,eire,[9441.244],None,2019-09-10,0.1,000:00:00
bb0462f4-3e2e-49f8-ae96-4920a5e6b3e5,1621014491.408607,eire,[10697.411],None,2019-09-11,0.1,000:00:00
65403cbd-56ae-47aa-b62c-10094bc2f888,1621014491.4110148,eire,[8960.345],None,2019-09-12,0.1,000:00:00
6a5b1c00-5a69-4d28-9ec7-783ee2e307b1,1621014491.413428,eire,[10582.499],None,2019-09-13,0.1,000:00:00
6ff57bab-a94f-4e1b-8ee3-c07b65493a3d,1621014491.4159412,eire,[7817.669],None,2019-09-14,0.1,000:00:00
0adb6e1d-081a-4564-86ed-d3ccd6019e55,1621014491.418329,eire,[7932.88],None,2019-09-15,0.1,000:00:00
c8a809f2-9029-483b-ace7-af75dd25cd7d,1621014491.420619,eire,[8238.019],None,2019-09-16,0.1,000:00:00
e10fe2e9-33ed-49b7-a979-ecc50afebce5,1621014491.423021,eire,[10219.282],None,2019-09-17,0.1,000:00:00
417b3464-1437-40d7-9b4d-7bc3b7f653fb,1621014491.425587,eire,[10653.606],None,2019-09-18,0.1,000:00:00
2cc5c005-b44e-4b42-848a-ca0dffd00fa8,1621014491.42802,eire,[6958.72],None,2019-09-19,0.1,000:00:00
67aa6d7d-ea87-48d9-9bb6-08da0de0ccdf,1621014491.4305658,eire,[6926.245],None,2019-09-20,0.1,000:00:00
ca89bcfc-4d44-4c97-9f74-dc0f2cbdbd33,1621014491.4332411,eire,[8528.082],None,2019-09-21,0.1,000:00:00
220ea2c7-4ebe-414b-84a8-01a82b7260be,1621014491.435818,eire,[8528.082],None,2019-09-22,0.1,000:00:00
4de906ea-35be-4be6-a239-21d5d690f53d,1621014491.4380622,eire,[4748.236],None,2019-09-23,0.1,000:00:00
243ee4c8-8bed-4e58-9574-d5a2fd0664e0,1621014491.440507,eire,[6680.2],None,2019-09-24,0.1,000:00:00
8859645b-e87a-4bc0-8eca-f0e1f5912f76,1621014491.443372,eire,[8227.188],None,2019-09-25,0.1,000:00:00
7beff316-86c3-4314-8b8b-a4cad67e66f2,1621014491.44592,eire,[3916.582],None,2019-09-26,0.1,000:00:00
b804c8e4-cc01-4cf1-be83-8f7169426a94,1621014491.448534,eire,[4082.703],None,2019-09-27,0.1,000:00:00
a61ecec6-90e2-4135-9bb2-ea8f92b7f49a,1621014491.451124,eire,[8547.321],None,2019-09-28,0.1,000:00:00
9626db1a-b1fa-4f39-a9de-694aceb30e84,1621014491.453832,eire,[3951.333],None,2019-09-29,0.1,000:00:00
53308114-97cf-42e2-93c1-cd9dc8f0bae0,1621014491.456627,eire,[3951.333],None,2019-09-30,0.1,000:00:00
e298bdc9-90fb-452b-8b9a-a36e92463c84,1621014491.459955,eire,[4057.914],None,2019-10-01,0.1,000:00:00
f8396191-3f0b-43a1-b633-c67ac6dded00,1621014491.462977,eire,[6550.205],None,2019-10-02,0.1,000:00:00
3d3209c8-e6b6-45c3-b34b-b132cee1cab8,1621014491.4658508,eire,[14744.262],None,2019-10-03,0.1,000:00:00
77dafaca-315b-483d-9651-bd5d2fda8a04,1621014491.468656,eire,[15035.3],None,2019-10-04,0.1,000:00:00
c99a4115-b1de-4991-816f-3d723386bea4,1621014491.471464,eire,[4304.97],None,2019-10-05,0.1,000:00:00
c56c7881-4848-4a28-9e55-1f518c501372,1621014491.474338,eire,[5340.423],None,2019-10-06,0.1,000:00:00
f354c85b-2935-4c49-83c8-b22bb99eeb9a,1621014491.477355,eire,[5330.488],None,2019-10-07,0.1,000:00:00
2e526a5d-7fae-428a-b6dd-0d70f3a2173b,1621014491.480289,eire,[2870.558],None,2019-10-08,0.1,000:00:00
18ad8c9e-ed98-4134-ae08-bff5f2eee681,1621014491.4832199,eire,[4726.266],None,2019-10-09,0.1,000:00:00
9f36f21d-d417-46da-9dcb-da90e6c7f9e6,1621014491.486033,eire,[5903.11],None,2019-10-10,0.1,000:00:00
3d2e175b-025e-4cb2-afef-0a7295fc4a94,1621014491.488832,eire,[6020.918],None,2019-10-11,0.1,000:00:00
ac7165f5-146d-492f-9622-591ce4a8116e,1621014491.4916868,eire,[4380.148],None,2019-10-12,0.1,000:00:00
b239acbc-b79b-403f-9937-95908e29fb0b,1621014491.4952772,eire,[4387.953],None,2019-10-13,0.1,000:00:00
d016a5f0-c13d-4a90-bc8e-c5b280e10d83,1621014491.498394,eire,[4387.953],None,2019-10-14,0.1,000:00:00
5da26394-d421-4a3b-8672-3d795acac4d1,1621014491.501539,eire,[6806.851],None,2019-10-15,0.1,000:00:00
389bd2c1-d228-4456-a2a8-b21cfa35f8e3,1621014491.504478,eire,[6705.268],None,2019-10-16,0.1,000:00:00
59232107-eecd-4984-970a-64a22b2ca0e3,1621014491.5076091,eire,[8669.287],None,2019-10-17,0.1,000:00:00
ee504162-0a74-419e-9c2d-b7a466d49fb8,1621014491.5107892,eire,[12018.986],None,2019-10-18,0.1,000:00:00
1c4f0f03-8a99-42cf-8879-6373def9abcc,1621014491.5138938,eire,[12046.315],None,2019-10-19,0.1,000:00:00
04a62c21-4547-4d7a-be1e-58ef0f149fae,1621014491.5169559,eire,[7897.248],None,2019-10-20,0.1,000:00:00
a17632ee-8b0d-44ea-bb67-e7e2c203944b,1621014491.520117,eire,[4069.849],None,2019-10-21,0.1,000:00:00
c4e6ee84-4994-4bd6-97cb-df58a01488d6,1621014491.5233212,eire,[4207.11],None,2019-10-22,0.1,000:00:00
68bd2381-4229-4639-a5bd-5a0821c73d69,1621014491.526517,eire,[4259.099],None,2019-10-23,0.1,000:00:00
4f11cb5b-4136-4349-806c-bfab48c86e4c,1621014491.52977,eire,[17305.01],None,2019-10-24,0.1,000:00:00
6e0d9a15-6ce3-4fc6-a941-f61871c458a3,1621014491.533196,eire,[17249.888],None,2019-10-25,0.1,000:00:00
de66d36b-4455-4570-9836-a86f91be82a7,1621014491.5365891,eire,[12256.266],None,2019-10-26,0.1,000:00:00
2d0f721a-8409-4a35-af55-6f737554f0c7,1621014491.54018,eire,[12256.266],None,2019-10-27,0.1,000:00:00
de6ce426-96d5-4c67-b253-75e6da9af9b0,1621014491.5443149,eire,[7012.381],None,2019-10-28,0.1,000:00:00
bc53833e-c9a6-4671-83d2-c55243fd6aed,1621014491.54766,eire,[9864.803],None,2019-10-29,0.1,000:00:00
f258a0a0-60e8-49ea-a8dd-0c32fa165829,1621014491.550816,eire,[4984.815],None,2019-10-30,0.1,000:00:00
821221dc-5536-48da-9a42-4fb2a6179083,1621014491.5538402,eire,[7038.885],None,2019-10-31,0.1,000:00:00
449245a6-4e59-4c29-bff3-c71205ae5126,1621014491.556942,eire,[7171.423],None,2019-11-01,0.1,000:00:00
439c5098-388d-4d8a-a66f-50dcbab8a6aa,1621014491.560381,eire,[15189.858],None,2019-11-02,0.1,000:00:00
a0603cb2-fb2b-4de2-9420-0788d51bc752,1621014491.564171,eire,[15189.858],None,2019-11-03,0.1,000:00:00
b2392a0d-be1a-48c0-8969-43ebc541207f,1621014491.5673542,eire,[15097.948],None,2019-11-04,0.1,000:00:00
b928f914-bd3b-49e3-b4b1-e50864cfacc7,1621014491.570561,eire,[16982.595],None,2019-11-05,0.1,000:00:00
9ca7b974-7646-44f2-a6d0-5382d9a3c3d0,1621014491.573965,eire,[16884.72],None,2019-11-06,0.1,000:00:00
43929f18-eccb-4b4c-b1ba-f56086fcf0ef,1621014491.57756,eire,[11591.32],None,2019-11-07,0.1,000:00:00
7e7d9ea1-91bf-4b3f-84c1-5b1c58881119,1621014491.580798,eire,[6912.414],None,2019-11-08,0.1,000:00:00
66fd56fa-935c-44a2-add2-6c4ca32b4555,1621014491.583904,eire,[5012.919],None,2019-11-09,0.1,000:00:00
7831ab40-615c-49be-9940-c47cc8f3b1b3,1621014491.5868359,eire,[5012.919],None,2019-11-10,0.1,000:00:00
dd0e847c-2a83-40bb-90f7-716c7ca02cd3,1621014491.590113,eire,[6877.615],None,2019-11-11,0.1,000:00:00
3bd92e73-d8c2-4e4c-a6b7-4be25a93a365,1621014491.5935621,eire,[16052.539],None,2019-11-12,0.1,000:00:00
40693533-da57-4411-8464-bce2af1ba060,1621014491.596674,eire,[14973.642],None,2019-11-13,0.1,000:00:00
edae688a-a318-4273-9d1a-dfc355fec177,1621014491.5998158,eire,[16266.43],None,2019-11-14,0.1,000:00:00
a4dc3672-df36-42ca-8847-86f627148854,1621014491.6027808,eire,[16216.455],None,2019-11-15,0.1,000:00:00
94d76eed-33f5-4dca-9bd5-27380c6465b6,1621014491.605749,eire,[18381.084],None,2019-11-16,0.1,000:00:00
45adeaf7-b373-4d9f-9ed1-a437710caa5e,1621014491.6088278,eire,[7235.897],None,2019-11-17,0.1,000:00:00
2ebce114-c7c7-453c-90ab-cb41983aa286,1621014491.611996,eire,[8550.886],None,2019-11-18,0.1,000:00:00
fd444bb5-972c-4aaa-ba3d-6566a36300e6,1621014491.6152132,eire,[8312.334],None,2019-11-19,0.1,000:00:00
c501f2a5-166d-41ad-8831-9b84d76a5070,1621014491.618264,eire,[4456.979],None,2019-11-20,0.1,000:00:00
5bf9b526-926f-4782-a12a-ebebede4de37,1621014491.621238,eire,[4237.946],None,2019-11-21,0.1,000:00:00
401fe63c-9b06-485e-a913-8b4912905e71,1621014491.624481,eire,[4311.531],None,2019-11-22,0.1,000:00:00
372d8a53-a6c6-4027-851d-f9058b8c9aa4,1621014491.6278222,eire,[4385.764],None,2019-11-23,0.1,000:00:00
a017e19b-5def-4feb-9615-6f07ec9dd6b0,1621014491.631,eire,[4385.764],None,2019-11-24,0.1,000:00:00
a87055b0-42ec-47aa-b731-b5e08a45b304,1621014491.6341188,eire,[4338.188],None,2019-11-25,0.1,000:00:00
828a54db-ed2f-433b-8a20-81a5f7f93b91,1621014491.6370492,eire,[6820.271],None,2019-11-26,0.1,000:00:00
3adc85c6-2faa-4eed-ab5f-d2f36089b106,1621014491.640172,eire,[7039.293],None,2019-11-27,0.1,000:00:00
6158d8c7-ebd9-4e11-afc8-f7f219436d61,1621014491.6436632,eire,[6921.854],None,2019-11-28,0.1,000:00:00
b788e3b2-c8db-4ba7-aeef-2d01809035e7,1621014491.647284,eire,[6886.925],None,2019-11-29,0.1,000:00:00
3cbc8c9c-feaa-4361-b275-6b0527e8ce9e,1621014491.6504588,eire,[6934.44],None,2019-11-30,0.1,000:00:00
7491ca37-7863-44b1-9273-9d77025d49c6,1621014491.654429,hong_kong,[0.],None,2019-08-21,0.1,000:00:00
afbd515d-5e92-4b51-bb67-6b0a52b86e5d,1621014491.658113,hong_kong,[0.],None,2019-08-22,0.1,000:00:00
fd0c411f-c97b-40ec-91b9-49ca1f95ecab,1621014491.661298,hong_kong,[0.],None,2019-08-23,0.1,000:00:00
f0c1f667-1faf-4447-9999-03e2248904b0,1621014491.664713,hong_kong,[0.],None,2019-08-24,0.1,000:00:00
33f28826-f241-4313-9f61-8c5d2deabf09,1621014491.667959,hong_kong,[0.],None,2019-08-25,0.1,000:00:00
e0855f0a-7e8a-466c-bb4b-97d393b0b79f,1621014491.671115,hong_kong,[0.],None,2019-08-26,0.1,000:00:00
b25e0f54-de40-4774-8e14-496a9e340f39,1621014491.674227,hong_kong,[0.],None,2019-08-27,0.1,000:00:00
78a8c86e-5fe9-410f-8d2a-cd980fca88b8,1621014491.677618,hong_kong,[0.],None,2019-08-28,0.1,000:00:00
a31464e7-c9c6-404a-b682-7b34f2fe4cc9,1621014491.680966,hong_kong,[2550.25955702],None,2019-08-29,0.1,000:00:00
3c93e99c-68b1-4e7e-b677-462ef8d6b5aa,1621014491.6841002,hong_kong,[2550.25955702],None,2019-08-30,0.1,000:00:00
5ae3140b-1463-4d70-884e-3125deea7d1c,1621014491.687167,hong_kong,[2550.25955702],None,2019-08-31,0.1,000:00:00
9159255c-7c59-4629-9358-bb7f8c84440b,1621014491.690241,hong_kong,[2550.25955702],None,2019-09-01,0.1,000:00:00
299cedb6-728e-4e8a-b161-d4f6c2b91ddc,1621014491.693773,hong_kong,[2550.25955702],None,2019-09-02,0.1,000:00:00
22a44105-3b00-4af1-8ea6-5464132a8d25,1621014491.69695,hong_kong,[2550.25955702],None,2019-09-03,0.1,000:00:00
a64ea665-50e3-427f-9a9f-588ab10af5fb,1621014491.6999948,hong_kong,[3863.6924196],None,2019-09-04,0.1,000:00:00
56d9d7ba-4428-44d3-a6a2-72779cd29463,1621014491.7031271,hong_kong,[3863.6924196],None,2019-09-05,0.1,000:00:00
a3f74f14-8ada-4db8-b3dd-58dad74add0a,1621014491.706025,hong_kong,[3863.6924196],None,2019-09-06,0.1,000:00:00
d2608734-044d-4921-8038-3b684873f408,1621014491.7088141,hong_kong,[3863.6924196],None,2019-09-07,0.1,000:00:00
4089f322-b33b-4e3f-9e39-e0fb613cd553,1621014491.71178,hong_kong,[3863.6924196],None,2019-09-08,0.1,000:00:00
0e883fed-0a71-4f05-843b-5c749d8d7c66,1621014491.714748,hong_kong,[3863.6924196],None,2019-09-09,0.1,000:00:00
3cbe1b8e-d430-4ba3-b9c9-b46fec7697ab,1621014491.71771,hong_kong,[3863.6924196],None,2019-09-10,0.1,000:00:00
6454a3b6-1dd8-417b-985b-755369fab7d8,1621014491.7205818,hong_kong,[3863.6924196],None,2019-09-11,0.1,000:00:00
1d3753fa-cd41-4d41-9e55-a254026209d4,1621014491.7233331,hong_kong,[3863.6924196],None,2019-09-12,0.1,000:00:00
509a8937-6418-4e9d-8f67-a133b19f06c2,1621014491.726065,hong_kong,[3863.6924196],None,2019-09-13,0.1,000:00:00
ecffc57b-83af-487c-af45-e20eeca8ab02,1621014491.729032,hong_kong,[3863.6924196],None,2019-09-14,0.1,000:00:00
b3a05b61-3475-44eb-9b15-346e0e36d785,1621014491.73181,hong_kong,[3863.6924196],None,2019-09-15,0.1,000:00:00
4faef662-1e33-42d4-ab37-a2334abcc852,1621014491.734553,hong_kong,[3863.6924196],None,2019-09-16,0.1,000:00:00
58ec6ae9-f58f-4c47-b10a-ba6e24a216da,1621014491.737314,hong_kong,[97.41114286],None,2019-09-17,0.1,000:00:00
7483c693-a67c-4c00-a919-915aecd64e40,1621014491.740053,hong_kong,[97.41114286],None,2019-09-18,0.1,000:00:00
2204e09b-600c-413f-a343-ba0efc4df97c,1621014491.743118,hong_kong,[97.41114286],None,2019-09-19,0.1,000:00:00
b666d9c6-433c-4509-96c3-4046320f39ab,1621014491.746075,hong_kong,[113.41],None,2019-09-20,0.1,000:00:00
ff5197e2-3331-4fdd-9054-ed3828599bd4,1621014491.7489479,hong_kong,[113.41],None,2019-09-21,0.1,000:00:00
23f0554a-520b-462b-959c-56fec82191ba,1621014491.75181,hong_kong,[113.41],None,2019-09-22,0.1,000:00:00
72325c73-3263-4321-8978-2867df3d5c06,1621014491.754666,hong_kong,[113.41],None,2019-09-23,0.1,000:00:00
5d9a4b3a-1bcf-42c4-943f-cd3f81947884,1621014491.757548,hong_kong,[113.41],None,2019-09-24,0.1,000:00:00
7e9a039d-43f4-4f9c-b3bd-942047f62f7b,1621014491.761298,hong_kong,[113.41],None,2019-09-25,0.1,000:00:00
4de04b62-6ec9-43cb-aa24-2e1a295e3784,1621014491.764149,hong_kong,[113.41],None,2019-09-26,0.1,000:00:00
824967f1-5065-46a1-9a98-6c86b7b9542c,1621014491.767099,hong_kong,[113.41],None,2019-09-27,0.1,000:00:00
832a6658-665e-49b0-ad79-f57a2d57d5c8,1621014491.7699132,hong_kong,[113.41],None,2019-09-28,0.1,000:00:00
